1;true;CXX;A051;A051034801;2020-12-13;2020-12-30
1;true;CXX;A051;A051034801;2021-01-01;2021-01-02
1;true;CXX;A051;A051034802;2020-12-31;2020-12-31
1;true;CXX;A051;A051100301;2021-01-03;2021-12-11
1;true;CXX;A054;A054034801;2020-12-13;2020-12-30
1;true;CXX;A054;A054034801;2021-01-01;2021-01-02
1;true;CXX;A054;A054034802;2020-12-31;2020-12-31
1;true;CXX;A054;A054100301;2021-01-03;2021-12-11
1;true;CXX;A056;A056034801;2020-12-13;2020-12-30
1;true;CXX;A056;A056034801;2021-01-01;2021-01-02
1;true;CXX;A056;A056034803;2020-12-31;2020-12-31
1;true;CXX;A056;A056100301;2021-01-03;2021-05-13
1;true;CXX;A056;A056100301;2021-05-15;2021-12-11
1;true;CXX;A056;A056100302;2021-05-14;2021-05-14
1;true;CXX;A060;A060034801;2020-12-13;2020-12-30
1;true;CXX;A060;A060034801;2021-01-01;2021-01-02
1;true;CXX;A060;A060034802;2020-12-31;2020-12-31
1;true;CXX;A060;A060100301;2021-01-03;2021-12-11
1;true;CXX;A061;A061034801;2020-12-13;2021-01-02
1;true;CXX;A061;A061100301;2021-01-03;2021-12-11
1;true;CXX;A062;A062034801;2020-12-13;2020-12-30
1;true;CXX;A062;A062034801;2021-01-01;2021-01-02
1;true;CXX;A062;A062034802;2020-12-31;2020-12-31
1;true;CXX;A062;A062100301;2021-01-03;2021-12-11
1;true;CXX;A066;A066034801;2020-12-13;2021-01-02
1;true;CXX;A066;A066100301;2021-01-03;2021-12-11
1;true;CXX;A070;A070034801;2020-12-13;2020-12-19
1;true;CXX;A070;A070100301;2021-02-14;2021-02-20
1;true;CXX;A070;A070100301;2021-03-28;2021-10-02
1;true;CXX;A070;A070100302;2021-01-03;2021-02-13
1;true;CXX;A070;A070100302;2021-02-21;2021-03-27
1;true;CXX;A070;A070100302;2021-10-03;2021-12-11
1;true;CXX;A071;A071034801;2020-12-13;2020-12-19
1;true;CXX;A071;A071100301;2021-02-14;2021-02-20
1;true;CXX;A071;A071100301;2021-03-28;2021-10-02
1;true;CXX;A071;A071100302;2021-01-03;2021-02-13
1;true;CXX;A071;A071100302;2021-02-21;2021-03-27
1;true;CXX;A071;A071100302;2021-10-03;2021-12-11
1;true;CXX;A072;A072034801;2020-12-13;2021-01-02
1;true;CXX;A072;A072100301;2021-01-03;2021-12-11
1;true;CXX;A078;A078034801;2020-12-20;2021-01-02
1;true;CXX;A078;A078034802;2020-12-13;2020-12-19
1;true;CXX;A078;A078100301;2021-02-14;2021-02-20
1;true;CXX;A078;A078100301;2021-05-02;2021-05-08
1;true;CXX;A078;A078100301;2021-05-14;2021-05-14
