1;true;CXX;11010100;72000560;;
1;true;CXX;11010110;78630020;;
1;true;CXX;16000010;16000610;;
1;true;CXX;16000160;16000180;;
1;true;CXX;16000170;16000600;;
1;true;CXX;16000180;46660030;;
1;true;CXX;16000190;16000170;;
1;true;CXX;16000600;16005000;;
1;true;CXX;16000610;16000160;;
1;true;CXX;16180050;16180070;;
1;true;CXX;16180070;16180250;;
1;true;CXX;16180080;16180060;;
1;true;CXX;16180100;16180120;;
1;true;CXX;16180110;16280290;;
1;true;CXX;16180120;16180140;;
1;true;CXX;16180130;16180110;;
1;true;CXX;16180140;16180160;;
1;true;CXX;16180150;16180130;;
1;true;CXX;16180160;16180180;;
1;true;CXX;16180170;16180150;;
1;true;CXX;16180180;16180200;;
1;true;CXX;16180190;16180170;;
1;true;CXX;16180200;16180220;;
1;true;CXX;16180210;16180190;;
1;true;CXX;16180220;16180240;;
1;true;CXX;16180230;16180210;;
1;true;CXX;16180240;16180080;;
1;true;CXX;16180250;16180230;;
1;true;CXX;16180340;16380190;;
1;true;CXX;16180340;17190050;;
1;true;CXX;16280110;16380190;;
1;true;CXX;16280130;16280110;;
1;true;CXX;16280140;16280160;;
1;true;CXX;16280150;16280130;;
1;true;CXX;16280160;16280180;;
1;true;CXX;16280170;16280150;;
1;true;CXX;16280180;16280200;;
1;true;CXX;16280190;16280170;;
1;true;CXX;16280200;16280220;;
1;true;CXX;16280210;16280190;;
1;true;CXX;16280220;16280240;;
1;true;CXX;16280230;16280210;;
1;true;CXX;16280240;16280260;;
1;true;CXX;16280250;16280230;;
1;true;CXX;16280260;16280280;;
1;true;CXX;16280270;16280250;;
1;true;CXX;16280280;16180100;;
1;true;CXX;16280290;16280270;;
1;true;CXX;16300010;16300030;;
1;true;CXX;16300020;24550040;;
1;true;CXX;16300030;16300050;;
1;true;CXX;16300040;16300020;;
1;true;CXX;16300050;24559000;;
1;true;CXX;16300070;16300040;;
1;true;CXX;16380180;16180340;;
1;true;CXX;16380180;16280140;;
1;true;CXX;16380190;25830170;;
1;true;CXX;16380190;46302140;;
1;true;CXX;17000010;17310030;;
1;true;CXX;17190050;17310040;;
1;true;CXX;17190060;16180340;;
1;true;CXX;17310030;17190060;;
1;true;CXX;17310040;17000010;;
1;true;CXX;22010010;22010050;;
1;true;CXX;22010020;78000271;;
1;true;CXX;22010050;22010020;;
1;true;CXX;24350010;24350030;;
1;true;CXX;24350020;24450060;;
1;true;CXX;24350030;24350610;;
1;true;CXX;24350040;24350020;;
1;true;CXX;24350050;24350080;;
1;true;CXX;24350060;24350600;;
1;true;CXX;24350070;24350060;;
1;true;CXX;24350080;25350010;;
1;true;CXX;24350600;24350040;;
1;true;CXX;24350610;24350050;;
1;true;CXX;24450030;24451810;;
1;true;CXX;24450050;24350010;;
1;true;CXX;24450060;24451800;;
1;true;CXX;24450080;24451400;;
1;true;CXX;24451400;24552380;;
1;true;CXX;24451800;24450080;;
1;true;CXX;24451810;24450050;;
1;true;CXX;24510020;24510040;;
1;true;CXX;24510040;24510070;;
1;true;CXX;24510060;24510020;;
1;true;CXX;24510070;24510090;;
1;true;CXX;24510080;25350310;;
1;true;CXX;24510090;25450830;;
1;true;CXX;24510100;24510080;;
1;true;CXX;24550030;16300010;;
1;true;CXX;24550040;24550050;;
1;true;CXX;24550050;25380020;;
1;true;CXX;24550050;46650060;;
1;true;CXX;24550060;24550030;;
1;true;CXX;24550160;24559000;;
1;true;CXX;24550170;24552320;;
1;true;CXX;24550250;16300070;;
1;true;CXX;24550260;24550170;;
1;true;CXX;24551420;24450030;;
1;true;CXX;24552310;24550160;;
1;true;CXX;24552320;24552330;;
1;true;CXX;24552330;24552350;;
1;true;CXX;24552340;24552310;;
1;true;CXX;24552350;24552370;;
1;true;CXX;24552360;24552340;;
1;true;CXX;24552370;24551420;;
1;true;CXX;24552380;24552360;;
1;true;CXX;24590100;24680020;;
1;true;CXX;24590200;24610040;;
1;true;CXX;24610010;24510100;;
1;true;CXX;24610030;24590100;;
1;true;CXX;24610040;25450820;;
1;true;CXX;24620010;24620140;;
1;true;CXX;24620110;24620130;;
1;true;CXX;24620130;24625000;;
1;true;CXX;24620140;24720120;;
1;true;CXX;24680010;24590200;;
1;true;CXX;24680020;25060120;;
1;true;CXX;24720010;24820060;;
1;true;CXX;24720020;24720090;;
1;true;CXX;24720090;24620110;;
1;true;CXX;24720100;24720010;;
1;true;CXX;24720120;24720100;;
1;true;CXX;24820030;24820050;;
1;true;CXX;24820040;24820090;;
1;true;CXX;24820050;24720020;;
1;true;CXX;24820060;24820040;;
1;true;CXX;24820090;24920140;;
1;true;CXX;24820100;24820030;;
1;true;CXX;24920030;24920070;;
1;true;CXX;24920040;24920100;;
1;true;CXX;24920050;24920130;;
1;true;CXX;24920060;24920120;;
1;true;CXX;24920070;24920110;;
1;true;CXX;24920080;24920030;;
1;true;CXX;24920090;24920040;;
1;true;CXX;24920100;25000460;;
1;true;CXX;24920110;24920050;;
1;true;CXX;24920120;24920090;;
1;true;CXX;24920130;24820100;;
1;true;CXX;24920140;24920060;;
1;true;CXX;25000010;25005010;;
1;true;CXX;25000010;25005020;;
1;true;CXX;25000020;25000040;;
1;true;CXX;25000030;25000010;;
1;true;CXX;25000040;25000080;;
1;true;CXX;25000050;25000150;;
1;true;CXX;25000070;25000030;;
1;true;CXX;25000080;25000130;;
1;true;CXX;25000100;25131500;;
1;true;CXX;25000130;25070060;;
1;true;CXX;25000140;25000070;;
1;true;CXX;25000150;25000260;;
1;true;CXX;25000160;25140150;;
1;true;CXX;25000170;25000190;;
1;true;CXX;25000180;25000160;;
1;true;CXX;25000190;25000260;;
1;true;CXX;25000210;25000100;;
1;true;CXX;25000210;25000180;;
1;true;CXX;25000260;25001450;;
1;true;CXX;25000410;25000430;;
1;true;CXX;25000420;25005022;;
1;true;CXX;25000430;25000470;;
1;true;CXX;25000440;25000420;;
1;true;CXX;25000450;24920080;;
1;true;CXX;25000460;25000480;;
1;true;CXX;25000470;25000450;;
1;true;CXX;25000480;25000440;;
1;true;CXX;25000500;25005013;;
1;true;CXX;25000500;25005021;;
1;true;CXX;25000500;25005023;;
1;true;CXX;25000550;25000650;;
1;true;CXX;25000600;25000500;;
1;true;CXX;25000650;25150050;;
1;true;CXX;25000650;25240020;;
1;true;CXX;25000700;25000600;;
1;true;CXX;25001400;25000210;;
1;true;CXX;25001450;25005010;;
1;true;CXX;25001450;25005014;;
1;true;CXX;25001450;25005022;;
1;true;CXX;25005010;25000550;;
1;true;CXX;25005012;25000550;;
1;true;CXX;25005013;25000020;;
1;true;CXX;25005014;25000550;;
1;true;CXX;25005021;25001400;;
1;true;CXX;25005022;25001400;;
1;true;CXX;25005023;25000410;;
1;true;CXX;25005023;25001400;;
1;true;CXX;25060010;25060040;;
1;true;CXX;25060020;25060050;;
1;true;CXX;25060030;25060020;;
1;true;CXX;25060040;25170223;;
1;true;CXX;25060050;25060070;;
1;true;CXX;25060060;25060010;;
1;true;CXX;25060070;25060090;;
1;true;CXX;25060080;25060060;;
1;true;CXX;25060090;25060110;;
1;true;CXX;25060100;25060080;;
1;true;CXX;25060110;24680010;;
1;true;CXX;25060120;25060100;;
1;true;CXX;25070010;25070030;;
1;true;CXX;25070020;25170120;;
1;true;CXX;25070020;25170221;;
1;true;CXX;25070030;25070050;;
1;true;CXX;25070040;25070020;;
1;true;CXX;25070050;25000070;;
1;true;CXX;25070050;25000140;;
1;true;CXX;25070060;25070040;;
1;true;CXX;25130100;25230040;;
1;true;CXX;25130150;25130250;;
1;true;CXX;25130200;25130100;;
1;true;CXX;25130250;25130350;;
1;true;CXX;25130300;25130200;;
1;true;CXX;25130350;25000050;;
1;true;CXX;25131500;25130300;;
1;true;CXX;25140100;25000170;;
1;true;CXX;25140150;25140350;;
1;true;CXX;25140300;25140100;;
1;true;CXX;25140350;25240850;;
1;true;CXX;25150050;25150150;;
1;true;CXX;25150100;25000700;;
1;true;CXX;25150150;25150250;;
1;true;CXX;25150200;25150100;;
1;true;CXX;25150250;25150350;;
1;true;CXX;25150300;25150200;;
1;true;CXX;25150350;25250050;;
1;true;CXX;25150400;25150300;;
1;true;CXX;25170030;25170050;;
1;true;CXX;25170040;25270040;;
1;true;CXX;25170050;25170250;;
1;true;CXX;25170060;25170040;;
1;true;CXX;25170070;25170090;;
1;true;CXX;25170080;25170260;;
1;true;CXX;25170090;25170240;;
1;true;CXX;25170100;25170080;;
1;true;CXX;25170110;25070010;;
1;true;CXX;25170120;25170240;;
1;true;CXX;25170211;25070010;;
1;true;CXX;25170212;25180050;;
1;true;CXX;25170213;25060030;;
1;true;CXX;25170221;25170230;;
1;true;CXX;25170222;25170230;;
1;true;CXX;25170223;25170230;;
1;true;CXX;25170230;25170100;;
1;true;CXX;25170230;25170110;;
1;true;CXX;25170240;25170211;;
1;true;CXX;25170240;25170213;;
1;true;CXX;25170250;25170070;;
1;true;CXX;25170260;25170060;;
1;true;CXX;25180010;25180030;;
1;true;CXX;25180020;25280090;;
1;true;CXX;25180030;25180060;;
1;true;CXX;25180040;25180020;;
1;true;CXX;25180050;25180040;;
1;true;CXX;25180060;25170222;;
1;true;CXX;25230030;25130150;;
1;true;CXX;25230040;25330300;;
1;true;CXX;25240010;25000600;;
1;true;CXX;25240010;25240200;;
1;true;CXX;25240010;25251530;;
1;true;CXX;25240020;49001210;;
1;true;CXX;25240150;25300010;;
1;true;CXX;25240150;25300020;;
1;true;CXX;25240200;25240800;;
1;true;CXX;25240200;25240850;;
1;true;CXX;25240800;25140300;;
1;true;CXX;25240800;25240150;;
1;true;CXX;25240850;25240150;;
1;true;CXX;25240850;25830170;;
1;true;CXX;25250010;25240010;;
1;true;CXX;25250010;25250100;;
1;true;CXX;25250010;25250300;;
1;true;CXX;25250010;25251520;;
1;true;CXX;25250050;25250150;;
1;true;CXX;25250100;25150400;;
1;true;CXX;25250150;25250210;;
1;true;CXX;25250210;25250230;;
1;true;CXX;25250220;25250100;;
