1;true;CXX;CXX;F146;2006-01-01
1;true;CXX;CXX;F147;2006-01-01
1;true;CXX;CXX;F148;2006-01-01
1;true;CXX;CXX;F149;2006-01-01
1;true;CXX;CXX;F159;2006-01-01
1;true;CXX;CXX;F160;2006-01-01
1;true;CXX;CXX;F163;2006-01-01
1;true;CXX;CXX;F164;2006-01-01
1;true;CXX;CXX;F202;2006-01-01
1;true;CXX;CXX;F209;2006-01-01
1;true;CXX;CXX;F210;2006-01-01
1;true;CXX;CXX;F301;2006-01-01
1;true;CXX;CXX;F302;2006-01-01
1;true;CXX;CXX;F303;2006-01-01
1;true;CXX;CXX;F320;2006-01-01
1;true;CXX;CXX;F602;2006-01-01
1;true;CXX;CXX;F609;2006-01-01
1;true;CXX;CXX;F663;2006-01-01
1;true;CXX;CXX;G011;2006-01-01
1;true;CXX;CXX;G141;2006-01-01
1;true;CXX;CXX;G506;2006-01-01
1;true;CXX;CXX;G641;2006-01-01
1;true;CXX;CXX;G681;2006-01-01
1;true;CXX;CXX;H001;2006-01-01
1;true;CXX;CXX;H002;2006-01-01
1;true;CXX;CXX;H003;2006-01-01
1;true;CXX;CXX;H004;2006-01-01
1;true;CXX;CXX;H008;2006-01-01
1;true;CXX;CXX;H010;2006-01-01
1;true;CXX;CXX;H011;2006-01-01
1;true;CXX;CXX;H014;2006-01-01
1;true;CXX;CXX;H028;2006-01-01
1;true;CXX;CXX;H030;2006-01-01
1;true;CXX;CXX;H031;2006-01-01
1;true;CXX;CXX;H033;2006-01-01
1;true;CXX;CXX;H034;2006-01-01
1;true;CXX;CXX;H123;2006-01-01
1;true;CXX;CXX;H128;2006-01-01
1;true;CXX;CXX;H129;2006-01-01
1;true;CXX;CXX;H132;2006-01-01
1;true;CXX;CXX;H133;2006-01-01
1;true;CXX;CXX;H134;2006-01-01
1;true;CXX;CXX;H135;2006-01-01
1;true;CXX;CXX;H136;2006-01-01
1;true;CXX;CXX;H139;2006-01-01
1;true;CXX;CXX;H151;2006-01-01
1;true;CXX;CXX;H152;2006-01-01
1;true;CXX;CXX;H156;2006-01-01
1;true;CXX;CXX;H157;2006-01-01
1;true;CXX;CXX;H160;2006-01-01
1;true;CXX;CXX;H162;2006-01-01
1;true;CXX;CXX;H163;2006-01-01
1;true;CXX;CXX;H164;2006-01-01
1;true;CXX;CXX;H165;2006-01-01
1;true;CXX;CXX;H166;2006-01-01
1;true;CXX;CXX;H167;2006-01-01
1;true;CXX;CXX;H169;2006-01-01
1;true;CXX;CXX;H232;2006-01-01
1;true;CXX;CXX;H250;2006-01-01
1;true;CXX;CXX;H251;2006-01-01
1;true;CXX;CXX;H260;2006-01-01
1;true;CXX;CXX;H269;2006-01-01
1;true;CXX;CXX;H406;2006-01-01
1;true;CXX;CXX;H407;2006-01-01
1;true;CXX;CXX;H408;2006-01-01
1;true;CXX;CXX;H409;2006-01-01
1;true;CXX;CXX;H410;2006-01-01
1;true;CXX;CXX;H411;2006-01-01
1;true;CXX;CXX;H412;2006-01-01
1;true;CXX;CXX;H415;2006-01-01
1;true;CXX;CXX;H416;2006-01-01
1;true;CXX;CXX;H417;2006-01-01
1;true;CXX;CXX;H438;2006-01-01
1;true;CXX;CXX;H606;2006-01-01
1;true;CXX;CXX;H612;2006-01-01
1;true;CXX;CXX;H617;2006-01-01
1;true;CXX;CXX;H636;2006-01-01
1;true;CXX;CXX;H650;2006-01-01
1;true;CXX;CXX;H652;2006-01-01
1;true;CXX;CXX;H653;2006-01-01
1;true;CXX;CXX;H655;2006-01-01
1;true;CXX;CXX;H658;2006-01-01
1;true;CXX;CXX;H660;2006-01-01
1;true;CXX;CXX;H923;2006-01-01
1;true;CXX;CXX;H928;2006-01-01
1;true;CXX;CXX;H936;2006-01-01
1;true;CXX;CXX;H952;2006-01-01
1;true;CXX;CXX;H956;2006-01-01
1;true;CXX;CXX;H958;2006-01-01
1;true;CXX;CXX;H964;2006-01-01
1;true;CXX;CXX;H967;2006-01-01
1;true;CXX;CXX;L002;2006-01-01
1;true;CXX;CXX;L003;2006-01-01
1;true;CXX;CXX;L004;2006-01-01
1;true;CXX;CXX;L005;2006-01-01
1;true;CXX;CXX;L006;2006-01-01
1;true;CXX;CXX;L007;2006-01-01
1;true;CXX;CXX;L008;2006-01-01
1;true;CXX;CXX;L009;2006-01-01
1;true;CXX;CXX;L010;2006-01-01
1;true;CXX;CXX;L011;2006-01-01
1;true;CXX;CXX;L012;2006-01-01
1;true;CXX;CXX;L014;2006-01-01
1;true;CXX;CXX;L015;2006-01-01
1;true;CXX;CXX;L016;2006-01-01
1;true;CXX;CXX;L017;2006-01-01
1;true;CXX;CXX;L018;2006-01-01
1;true;CXX;CXX;L019;2006-01-01
1;true;CXX;CXX;L020;2006-01-01
1;true;CXX;CXX;L021;2006-01-01
1;true;CXX;CXX;L022;2006-01-01
1;true;CXX;CXX;L023;2006-01-01
1;true;CXX;CXX;L024;2006-01-01
1;true;CXX;CXX;L025;2006-01-01
1;true;CXX;CXX;L026;2006-01-01
1;true;CXX;CXX;L028;2006-01-01
1;true;CXX;CXX;L051;2006-01-01
1;true;CXX;CXX;L052;2006-01-01
1;true;CXX;CXX;L053;2006-01-01
1;true;CXX;CXX;L054;2006-01-01
1;true;CXX;CXX;L055;2006-01-01
1;true;CXX;CXX;L101;2006-01-01
1;true;CXX;CXX;L103;2006-01-01
1;true;CXX;CXX;L114;2006-01-01
1;true;CXX;CXX;L119;2006-01-01
1;true;CXX;CXX;L123;2006-01-01
1;true;CXX;CXX;L150;2006-01-01
1;true;CXX;CXX;L255;2006-01-01
1;true;CXX;CXX;L256;2006-01-01
1;true;CXX;CXX;L257;2006-01-01
1;true;CXX;CXX;L258;2006-01-01
1;true;CXX;CXX;L259;2006-01-01
1;true;CXX;CXX;L260;2006-01-01
1;true;CXX;CXX;L261;2006-01-01
1;true;CXX;CXX;L262;2006-01-01
1;true;CXX;CXX;L266;2006-01-01
1;true;CXX;CXX;L268;2006-01-01
1;true;CXX;CXX;L271;2006-01-01
1;true;CXX;CXX;L272;2006-01-01
1;true;CXX;CXX;L276;2006-01-01
1;true;CXX;CXX;L277;2006-01-01
1;true;CXX;CXX;L291;2006-01-01
1;true;CXX;CXX;L292;2006-01-01
1;true;CXX;CXX;L294;2006-01-01
1;true;CXX;CXX;L317;2006-01-01
1;true;CXX;CXX;L318;2006-01-01
1;true;CXX;CXX;L319;2006-01-01
1;true;CXX;CXX;L320;2006-01-01
1;true;CXX;CXX;L321;2006-01-01
1;true;CXX;CXX;L322;2006-01-01
1;true;CXX;CXX;L324;2006-01-01
1;true;CXX;CXX;L400;2006-01-01
1;true;CXX;CXX;L401;2006-01-01
1;true;CXX;CXX;L402;2006-01-01
1;true;CXX;CXX;L403;2006-01-01
1;true;CXX;CXX;L404;2006-01-01
1;true;CXX;CXX;L405;2006-01-01
1;true;CXX;CXX;L406;2006-01-01
1;true;CXX;CXX;L407;2006-01-01
1;true;CXX;CXX;L408;2006-01-01
1;true;CXX;CXX;L610;2006-01-01
1;true;CXX;CXX;L618;2006-01-01
1;true;CXX;CXX;L656;2006-01-01
1;true;CXX;CXX;L657;2006-01-01
1;true;CXX;CXX;M030;2006-01-01
1;true;CXX;CXX;M047;2006-01-01
1;true;CXX;CXX;M057;2006-01-01
1;true;CXX;CXX;M090;2006-01-01
1;true;CXX;CXX;M095;2006-01-01
1;true;CXX;CXX;M097;2006-01-01
1;true;CXX;CXX;M149;2006-01-01
1;true;CXX;CXX;M160;2006-01-01
1;true;CXX;CXX;M161;2006-01-01
1;true;CXX;CXX;M162;2006-01-01
1;true;CXX;CXX;M163;2006-01-01
1;true;CXX;CXX;M164;2006-01-01
1;true;CXX;CXX;M169;2006-01-01
1;true;CXX;CXX;M171;2006-01-01
1;true;CXX;CXX;M174;2006-01-01
1;true;CXX;CXX;M180;2006-01-01
1;true;CXX;CXX;M181;2006-01-01
1;true;CXX;CXX;M185;2006-01-01
1;true;CXX;CXX;M186;2006-01-01
1;true;CXX;CXX;M190;2006-01-01
1;true;CXX;CXX;M191;2006-01-01
1;true;CXX;CXX;M192;2006-01-01
1;true;CXX;CXX;M194;2006-01-01
1;true;CXX;CXX;M195;2006-01-01
1;true;CXX;CXX;M198;2006-01-01
1;true;CXX;CXX;M199;2006-01-01
1;true;CXX;CXX;M200;2006-01-01
1;true;CXX;CXX;M242;2006-01-01
1;true;CXX;CXX;M244;2006-01-01
1;true;CXX;CXX;M255;2006-01-01
1;true;CXX;CXX;M271;2006-01-01
1;true;CXX;CXX;M274;2006-01-01
1;true;CXX;CXX;M287;2006-01-01
1;true;CXX;CXX;M300;2006-01-01
1;true;CXX;CXX;M340;2006-01-01
1;true;CXX;CXX;M341;2006-01-01
1;true;CXX;CXX;M342;2006-01-01
1;true;CXX;CXX;M346;2006-01-01
1;true;CXX;CXX;M347;2006-01-01
1;true;CXX;CXX;M348;2006-01-01
1;true;CXX;CXX;M356;2006-01-01
1;true;CXX;CXX;M357;2006-01-01
1;true;CXX;CXX;M358;2006-01-01
1;true;CXX;CXX;M397;2006-01-01
1;true;CXX;CXX;M401;2006-01-01
1;true;CXX;CXX;M612;2006-01-01
1;true;CXX;CXX;M640;2006-01-01
1;true;CXX;CXX;M663;2006-01-01
1;true;CXX;CXX;M949;2006-01-01
1;true;CXX;CXX;M963;2006-01-01
1;true;CXX;CXX;M964;2006-01-01
1;true;CXX;CXX;N002;2006-01-01
1;true;CXX;CXX;N003;2006-01-01
1;true;CXX;CXX;N004;2006-01-01
1;true;CXX;CXX;N007;2006-01-01
1;true;CXX;CXX;N008;2006-01-01
1;true;CXX;CXX;N009;2006-01-01
1;true;CXX;CXX;N014;2006-01-01
1;true;CXX;CXX;N015;2006-01-01
1;true;CXX;CXX;N059;2006-01-01
1;true;CXX;CXX;N063;2006-01-01
1;true;CXX;CXX;N064;2006-01-01
1;true;CXX;CXX;N065;2006-01-01
1;true;CXX;CXX;N067;2006-01-01
1;true;CXX;CXX;N069;2006-01-01
1;true;CXX;CXX;N071;2006-01-01
1;true;CXX;CXX;N072;2006-01-01
1;true;CXX;CXX;N073;2006-01-01
1;true;CXX;CXX;N074;2006-01-01
1;true;CXX;CXX;N076;2006-01-01
1;true;CXX;CXX;N078;2006-01-01
1;true;CXX;CXX;N079;2006-01-01
1;true;CXX;CXX;N080;2006-01-01
1;true;CXX;CXX;N081;2006-01-01
1;true;CXX;CXX;N286;2006-01-01
1;true;CXX;CXX;N290;2006-01-01
1;true;CXX;CXX;N292;2006-01-01
1;true;CXX;CXX;N294;2006-01-01
1;true;CXX;CXX;N382;2006-01-01
1;true;CXX;CXX;N385;2006-01-01
1;true;CXX;CXX;N391;2006-01-01
1;true;CXX;CXX;N392;2006-01-01
1;true;CXX;CXX;N393;2006-01-01
1;true;CXX;CXX;N394;2006-01-01
1;true;CXX;CXX;N395;2006-01-01
1;true;CXX;CXX;N398;2006-01-01
1;true;CXX;CXX;N414;2006-01-01
1;true;CXX;CXX;N456;2006-01-01
1;true;CXX;CXX;N481;2006-01-01
1;true;CXX;CXX;N567;2006-01-01
1;true;CXX;CXX;N568;2006-01-01
1;true;CXX;CXX;N680;2006-01-01
1;true;CXX;CXX;V102;2006-01-01
1;true;CXX;CXX;V107;2006-01-01
1;true;CXX;CXX;V108;2006-01-01
1;true;CXX;CXX;V209;2006-01-01
1;true;CXX;CXX;V602;2006-01-01
1;true;CXX;CXX;V603;2006-01-01
1;true;CXX;CXX;V618;2006-01-01
1;true;CXX;CXX;V619;2006-01-01
1;true;CXX;CXX;W091;2006-01-01
1;true;CXX;CXX;X001;2006-01-01
1;true;CXX;CXX;X002;2006-01-01
1;true;CXX;CXX;X003;2006-01-01
1;true;CXX;CXX;X004;2006-01-01
1;true;CXX;CXX;X005;2006-01-01
1;true;CXX;CXX;X006;2006-01-01
1;true;CXX;CXX;X007;2006-01-01
1;true;CXX;CXX;X008;2006-01-01
1;true;CXX;CXX;X009;2006-01-01
1;true;CXX;CXX;X010;2006-01-01
1;true;CXX;CXX;X011;2006-01-01
1;true;CXX;CXX;X012;2006-01-01
1;true;CXX;CXX;X013;2006-01-01
1;true;CXX;CXX;X015;2006-01-01
1;true;CXX;CXX;X042;2006-01-01
1;true;CXX;CXX;X058;2006-01-01
1;true;CXX;CXX;X076;2006-01-01
1;true;CXX;CXX;X080;2006-01-01
1;true;CXX;CXX;X082;2006-01-01
1;true;CXX;CXX;X083;2006-01-01
1;true;CXX;CXX;X085;2006-01-01
1;true;CXX;CXX;X089;2006-01-01
1;true;CXX;CXX;X099;2006-01-01
1;true;CXX;CXX;X125;2006-01-01
1;true;CXX;CXX;X561;2006-01-01
1;true;CXX;CXX;X562;2006-01-01
1;true;CXX;CXX;X563;2006-01-01
1;true;CXX;CXX;X564;2006-01-01
1;true;CXX;CXX;X565;2006-01-01
1;true;CXX;CXX;X568;2006-01-01
1;true;CXX;CXX;Y070;2006-01-01
1;true;CXX;CXX;Y071;2006-01-01
1;true;CXX;CXX;Y074;2006-01-01
1;true;CXX;CXX;Y075;2006-01-01
1;true;CXX;CXX;Y076;2006-01-01
1;true;CXX;CXX;Y077;2006-01-01
1;true;CXX;CXX;Y082;2006-01-01
1;true;CXX;CXX;Y171;2006-01-01
1;true;CXX;CXX;Y679;2006-01-01
1;true;CXX;CXX;Z001;2006-01-01
1;true;CXX;CXX;Z006;2006-01-01
1;true;CXX;CXX;Z009;2006-01-01
1;true;CXX;CXX;Z010;2006-01-01
1;true;CXX;CXX;Z019;2006-01-01
1;true;CXX;CXX;Z020;2006-01-01
1;true;CXX;CXX;Z023;2006-01-01
1;true;CXX;CXX;Z027;2006-01-01
1;true;CXX;CXX;Z031;2006-01-01
1;true;CXX;CXX;Z042;2006-01-01
1;true;CXX;CXX;Z050;2006-01-01
1;true;CXX;CXX;Z052;2006-01-01
1;true;CXX;CXX;Z053;2006-01-01
1;true;CXX;CXX;Z056;2006-01-01
1;true;CXX;CXX;Z057;2006-01-01
1;true;CXX;CXX;Z058;2006-01-01
1;true;CXX;CXX;Z065;2006-01-01
1;true;CXX;CXX;Z104;2006-01-01
1;true;CXX;CXX;Z132;2006-01-01
1;true;CXX;CXX;Z133;2006-01-01
1;true;CXX;CXX;Z134;2006-01-01
1;true;CXX;CXX;Z135;2006-01-01
1;true;CXX;CXX;Z137;2006-01-01
1;true;CXX;CXX;Z138;2006-01-01
1;true;CXX;CXX;Z160;2006-01-01
1;true;CXX;CXX;Z163;2006-01-01
1;true;CXX;CXX;Z164;2006-01-01
1;true;CXX;CXX;Z166;2006-01-01
1;true;CXX;CXX;Z167;2006-01-01
1;true;CXX;CXX;Z168;2006-01-01
1;true;CXX;CXX;Z169;2006-01-01
1;true;CXX;CXX;Z170;2006-01-01
1;true;CXX;CXX;Z171;2006-01-01
1;true;CXX;CXX;Z172;2006-01-01
1;true;CXX;CXX;Z174;2006-01-01
1;true;CXX;CXX;Z175;2006-01-01
1;true;CXX;CXX;Z176;2006-01-01
1;true;CXX;CXX;Z177;2006-01-01
1;true;CXX;CXX;Z185;2006-01-01
1;true;CXX;CXX;Z186;2006-01-01
1;true;CXX;CXX;Z194;2006-01-01
1;true;CXX;CXX;Z197;2006-01-01
1;true;CXX;CXX;Z220;2006-01-01
1;true;CXX;CXX;Z223;2006-01-01
1;true;CXX;CXX;Z225;2006-01-01
1;true;CXX;CXX;Z258;2006-01-01
1;true;CXX;CXX;Z263;2006-01-01
1;true;CXX;CXX;Z264;2006-01-01
1;true;CXX;CXX;Z274;2006-01-01
1;true;CXX;CXX;Z395;2006-01-01
1;true;CXX;CXX;Z436;2006-01-01
1;true;CXX;CXX;Z437;2006-01-01
1;true;CXX;CXX;Z507;2006-01-01
1;true;CXX;CXX;Z511;2006-01-01
1;true;CXX;CXX;Z513;2006-01-01
1;true;CXX;CXX;Z515;2006-01-01
1;true;CXX;CXX;Z555;2006-01-01
1;true;CXX;CXX;Z580;2006-01-01
1;true;CXX;CXX;Z581;2006-01-01
1;true;CXX;CXX;Z582;2006-01-01
1;true;CXX;CXX;Z583;2006-01-01
1;true;CXX;CXX;Z584;2006-01-01
1;true;CXX;CXX;Z585;2006-01-01
1;true;CXX;CXX;Z587;2006-01-01
1;true;CXX;CXX;Z589;2006-01-01
1;true;CXX;CXX;Z591;2006-01-01
1;true;CXX;CXX;Z592;2006-01-01
1;true;CXX;CXX;Z593;2006-01-01
1;true;CXX;CXX;Z594;2006-01-01
1;true;CXX;CXX;Z595;2006-01-01
1;true;CXX;CXX;Z596;2006-01-01
1;true;CXX;CXX;Z597;2006-01-01
1;true;CXX;CXX;Z598;2006-01-01
1;true;CXX;CXX;Z599;2006-01-01
1;true;CXX;CXX;Z601;2006-01-01
1;true;CXX;CXX;Z604;2006-01-01
1;true;CXX;CXX;Z606;2006-01-01
1;true;CXX;CXX;Z607;2006-01-01
1;true;CXX;CXX;Z608;2006-01-01
1;true;CXX;CXX;Z612;2006-01-01
1;true;CXX;CXX;Z614;2006-01-01
1;true;CXX;CXX;Z628;2006-01-01
1;true;CXX;CXX;Z629;2006-01-01
1;true;CXX;CXX;Z630;2006-01-01
1;true;CXX;CXX;Z631;2006-01-01
1;true;CXX;CXX;Z633;2006-01-01
1;true;CXX;CXX;Z634;2006-01-01
1;true;CXX;CXX;Z635;2006-01-01
1;true;CXX;CXX;Z636;2006-01-01
1;true;CXX;CXX;Z638;2006-01-01
1;true;CXX;CXX;Z639;2006-01-01
1;true;CXX;CXX;Z641;2006-01-01
1;true;CXX;CXX;Z643;2006-01-01
1;true;CXX;CXX;Z644;2006-01-01
1;true;CXX;CXX;Z645;2006-01-01
1;true;CXX;CXX;Z646;2006-01-01
1;true;CXX;CXX;Z647;2006-01-01
1;true;CXX;CXX;Z650;2006-01-01
1;true;CXX;CXX;Z660;2006-01-01
1;true;CXX;CXX;Z662;2006-01-01
1;true;CXX;CXX;Z663;2006-01-01
1;true;CXX;CXX;Z664;2006-01-01
1;true;CXX;CXX;Z666;2006-01-01
1;true;CXX;CXX;Z667;2006-01-01
1;true;CXX;CXX;Z668;2006-01-01
1;true;CXX;CXX;Z669;2006-01-01
1;true;CXX;CXX;Z680;2006-01-01
1;true;CXX;CXX;Z711;2006-01-01
1;true;CXX;CXX;Z712;2006-01-01
1;true;CXX;CXX;Z860;2006-01-01
1;true;CXX;CXX;Z867;2006-01-01
