Version;Implicit;DataOwnerCode;UserStopAreaCode;Name;Town;RoadSideEqDataOwnerCode;RoadSideEqUnitNumber;Description
1;true;CXX;texzwe;Texel, Pontweg-Schumakersweg;Texel;;;
1;true;CXX;thoank;Tholen, Vliethof;Tholen;;;
1;true;CXX;thodel;Tholen, Deltaweg;Tholen;;;
1;true;CXX;thogri;Tholen, Terreplein;Tholen;;;
1;true;CXX;thoher;Tholen, Hertenkamp;Tholen;;;
1;true;CXX;thywat;Thij, Watertoren;Thij;;;
1;true;CXX;tiellw;Tiel, Laan van Westroyen;Tiel;;;
1;true;CXX;tielvm;Tiel, Veemarkt;Tiel;;;
1;true;CXX;tiens;Tiel, Station;Tiel;;;
1;true;CXX;tjhkps;Tuitjenhorn, Kuiperstraat;Tuitjenhorn;;;
1;true;CXX;tjhndt;Tuitjenhorn, Noorderlicht;Tuitjenhorn;;;
1;true;CXX;tjhspl;Tuitjenhorn, Sportlaan;Tuitjenhorn;;;
1;true;CXX;tjhwds;Tuitenhorn, W. Dekkerstraat;Tuitjenhorn;;;
1;true;CXX;tkmlob;Tolkamer, Lobede;Tolkamer;;;
1;true;CXX;tkmpos;Tolkamer, Postkantoor;Tolkamer;;;
1;true;CXX;tnzaan;Terneuzen, Aangeenbrugschool;Terneuzen;;;
1;true;CXX;tnzalv;Terneuzen, Alvarezlaan;Terneuzen;;;
1;true;CXX;tnzbus;Terneuzen, Busstation WST;Terneuzen;;;
1;true;CXX;tnzdet;Terneuzen, Dethon;Terneuzen;;;
1;true;CXX;tnzdow;Terneuzen, Dow;Terneuzen;;;
1;true;CXX;tnzgge;Terneuzen, G.Gezellestraat;Terneuzen;;;
1;true;CXX;tnzinn;Terneuzen, Innovatieweg;Terneuzen;;;
1;true;CXX;tnzkno;Terneuzen, De Knol;Terneuzen;;;
1;true;CXX;tnzoos;Terneuzen, Oostelijk Bolwerk;Terneuzen;;;
1;true;CXX;tnzpz;Terneuzen, Prof.Zeemanstraat;Terneuzen;;;
1;true;CXX;tnzroo;Terneuzen, Rooseveltlaan;Terneuzen;;;
1;true;CXX;tnzsch;Terneuzen, Scheldorado;Terneuzen;;;
1;true;CXX;tnzser;Terneuzen, Serlippensstraat;Terneuzen;;;
1;true;CXX;tnzsll;Terneuzen, Sloelaan;Terneuzen;;;
1;true;CXX;tnzsth;Terneuzen, Stadhuis;Terneuzen;;;
1;true;CXX;tnzwes;Terneuzen, De Westkant;Terneuzen;;;
1;true;CXX;tnzzel;Terneuzen, Zeldenrustlaan;Terneuzen;;;
1;true;CXX;tnzzkh;Terneuzen, Ziekenhuis;Terneuzen;;;
1;true;CXX;tnzzui;Terneuzen, Zuidlandstraat;Terneuzen;;;
1;true;CXX;tnzzwy;Terneuzen, W. de Zwijgerlaan;Terneuzen;;;
1;true;CXX;tolu34;Tollebeek, Urkerweg 34;Tollebeek;;;
1;true;CXX;tolu46;Tollebeek, Urkerweg 46;Tollebeek;;;
1;true;CXX;tuidhe;Tuitjenhorn, De Helt;Tuitjenhorn;;;
1;true;CXX;tuidpr;Tuitjenhorn, De Punter;Tuitjenhorn;;;
1;true;CXX;tukgem;Tuk, Gemeentewerken;Tuk;;;
1;true;CXX;tukomw;Tuk, Oldemarktseweg;Tuk;;;
1;true;CXX;tvecll;'t Veld, Clauslaan;'t Veld;;;
1;true;CXX;tveora;'t Veld, Oranjelaan;'t Veld;;;
1;true;CXX;tvepcl;'t Veld, Past. Cleerbesemlaan;'t Veld;;;
1;true;CXX;tveryd;'t Veld, Rijderslaan;'t Veld;;;
1;true;CXX;tveval;'t Veld, Valbrugweg;'t Veld;;;
1;true;CXX;tzavlo;'t Zand, Vlotbrug;'t Zand;;;
1;true;CXX;ubgpom;Ubbergen, Pompweg;Ubbergen;;;
1;true;CXX;udenbs;Uden, Busstation Uden;Uden;;;
1;true;CXX;udenhw;Uden, Hoevenseweg;Uden;;;
1;true;CXX;udenls;Uden, Loopkantstraat;Uden;;;
1;true;CXX;udenme;Uden, Melle;Uden;;;
1;true;CXX;udenwh;Uden, Wijsthoek;Uden;;;
1;true;CXX;uitams;Uithoorn, Amstelplein;Uithoorn;;;
1;true;CXX;uitavs;Uithoorn, Arth. v. Schendellaan;Uithoorn;;;
1;true;CXX;uitbgk;Uithoorn, Burg. Kootlaan;Uithoorn;;;
1;true;CXX;uitbus;Uithoorn, Busstation;Uithoorn;;;
1;true;CXX;uitihm;Uithoorn, In het Midden;Uithoorn;;;
1;true;CXX;uitndw;Uithoorn, Noorddammerweg;Uithoorn;;;
1;true;CXX;uitodk;Uithoorn, Op de Klucht;Uithoorn;;;
1;true;CXX;uitplw;Uithoorn, Poelweg;Uithoorn;;;
1;true;CXX;uitrop;Uithoorn, Rode Paal;Uithoorn;;;
1;true;CXX;uitsst;Uithoorn, Centrum;Uithoorn;;;
1;true;CXX;uitwat;Uithoorn, Watsonweg;Uithoorn;;;
1;true;CXX;uitwkl;Uithoorn, Willem Klooslaan;Uithoorn;;;
1;true;CXX;urkgem;Urk, Gemeentehuis;Urk;;;
1;true;CXX;urkldm;Urk, Lange Dam;Urk;;;
1;true;CXX;urkmar;Urk, Marsdiep;Urk;;;
1;true;CXX;urknoo;Urk, De Noord;Urk;;;
1;true;CXX;urkran;Urk, Ransuil;Urk;;;
1;true;CXX;urkrot;Urk, Rotholm;Urk;;;
1;true;CXX;urksin;Urk, Singel;Urk;;;
1;true;CXX;urkudp;Urk, Urkerdwarspad;Urk;;;
1;true;CXX;urkvla;Urk, Vlaak;Urk;;;
1;true;CXX;ursbej;Ursem, De Rustenburcht;Ursem;;;
1;true;CXX;ursker;Ursem, Kerkebuurt;Ursem;;;
1;true;CXX;ursrbo;Rustenburg, Ophaalbrug;Rustenburg;;;
1;true;CXX;utgasm;Uitgeest, Assum;Uitgeest;;;
1;true;CXX;utgdrg;Uitgeest, Dorregeest;Uitgeest;;;
1;true;CXX;utgns;Uitgeest, Station;Uitgeest;;;
1;true;CXX;utgwwf;Uitgeest, Westerwerf;Uitgeest;;;
1;true;CXX;veekad;Veere, Kaai;Veere;;;
1;true;CXX;veeker;Veere, Kerk;Veere;;;
1;true;CXX;veelan;Veere, Langedam;Veere;;;
1;true;CXX;veesan;Veere, Nieuw-Sandenburgh;Veere;;;
1;true;CXX;veezan;Veere, Zanddijk;Veere;;;
1;true;CXX;veldrm;Velden, Markt;Velden;;;
1;true;CXX;velhlk;Veldhoven, De Naaldenmaker;Veldhoven;;;
1;true;CXX;venbwl;Venhuizen, Bowling;Venhuizen;;;
1;true;CXX;venkwg;Venhuizen, De Buurt;Venhuizen;;;
1;true;CXX;vennhk;Venhuizen, N.H. Kerk;Venhuizen;;;
1;true;CXX;ventus;Venhuizen, Tuinstraat;Venhuizen;;;
1;true;CXX;ventwr;Venhuizen, Twijver;Venhuizen;;;
1;true;CXX;vgwbos;Vogelwaarde, Bossestraat;Vogelwaarde;;;
1;true;CXX;vgwdrp;Vogelwaarde, Dorp;Vogelwaarde;;;
1;true;CXX;vgwsto;Vogelwaarde, Rapenburg;Vogelwaarde;;;
1;true;CXX;vgzdor;Vogelenzang, Dorp;Vogelenzang;;;
1;true;CXX;vgzwld;Vogelenzang, Waterleiding;Vogelenzang;;;
1;true;CXX;vhva04;Veldhoven, ASML-gebouw 4;Veldhoven;;;
1;true;CXX;vhvabl;Veldhoven, Ambachtslaan;Veldhoven;;;
1;true;CXX;vhvadl;Veldhoven, Abdijlaan;Veldhoven;;;
1;true;CXX;vhvbhl;Veldhoven, Burg. van Hoofflaan;Veldhoven;;;
1;true;CXX;vhvbov;Veldhoven, De Dom/Bovenhei;Veldhoven;;;
1;true;CXX;vhvcct;Veldhoven, City Centrum;Veldhoven;;;
1;true;CXX;vhvcvm;Veldhoven, Mira;Veldhoven;;;
1;true;CXX;vhvdom;Veldhoven, De Dom/Berg;Veldhoven;;;
1;true;CXX;vhvdor;Veldhoven, Dorpstraat;Veldhoven;;;
1;true;CXX;vhvhee;Veldhoven, Heemweg/Centrum;Veldhoven;;;
1;true;CXX;vhvhse;Veldhoven, Huize Sele;Veldhoven;;;
1;true;CXX;vhvhtw;Veldhoven, Houtwal;Veldhoven;;;
1;true;CXX;vhvjs;Veldhoven, Julianastraat;Veldhoven;;;
1;true;CXX;vhvkca;Veldhoven, Kempen Campus;Veldhoven;;;
1;true;CXX;vhvkho;Veldhoven, Koningshof;Veldhoven;;;
1;true;CXX;vhvklo;Veldhoven, De Klokkenmaker;Veldhoven;;;
1;true;CXX;vhvkom;Veldhoven, Kometenlaan;Veldhoven;;;
1;true;CXX;vhvmkb;Veldhoven, MMC Veldhoven Kempenbaan;Veldhoven;;;
1;true;CXX;vhvmll;Veldhoven, Mullerlaan;Veldhoven;;;
1;true;CXX;vhvmmc;Veldhoven, MMC Veldhoven Hoofding;Veldhoven;;;
1;true;CXX;vhvpol;Veldhoven, Polders;Veldhoven;;;
1;true;CXX;vhvptl;Veldhoven, Platanenlaan;Veldhoven;;;
1;true;CXX;vhvpwo;Veldhoven, Provincialeweg-Oost;Veldhoven;;;
1;true;CXX;vhvsdv;Veldhoven, Sondervick;Veldhoven;;;
1;true;CXX;vhvvns;Veldhoven, Veenstraat;Veldhoven;;;
1;true;CXX;vlgkpl;Valburg, Kerkplein;Valburg;;;
1;true;CXX;vlgspn;Valburg, Strandpark Noord;Valburg;;;
1;true;CXX;vlibad;Vlissingen, Badhuisstraat;Vlissingen;;;
1;true;CXX;vliblo;Vlissingen, Bloemenlaan;Vlissingen;;;
1;true;CXX;vlibon;Vlissingen, Bonedijkestraat;Vlissingen;;;
1;true;CXX;vlibos;Vlissingen, Bossenburghweg;Vlissingen;;;
1;true;CXX;vlibw;Vlissingen, Scheldeplein(Centrum);Vlissingen;;;
1;true;CXX;vlieng;Vlissingen-Oost, Engelandweg;Onbekend;;;
1;true;CXX;vlikou;Vlissingen, Koudekerkseweg;Vlissingen;;;
1;true;CXX;vlikru;Vlissingen, P.Krugerstraat;Vlissingen;;;
1;true;CXX;vlins;Vlissingen, Station/Veerhaven;Vlissingen;;;
1;true;CXX;vlioos;Vlissingen-Oost, Scheldepoort;Onbekend;;;
1;true;CXX;vlioud;Vlissingen, Oude Veerhavenweg;Vlissingen;;;
1;true;CXX;vlipap;Vlissingen, Papegaaienburg;Vlissingen;;;
1;true;CXX;vlipau;Vlissingen, Paauwenburgweg;Vlissingen;;;
1;true;CXX;vliphe;Vlissingen, Prins Hendrikweg;Vlissingen;;;
1;true;CXX;vlipre;Vlissingen, Sporthal;Vlissingen;;;
1;true;CXX;vliree;Vlissingen, Ter Reede;Vlissingen;;;
1;true;CXX;vlisch;Vlissingen, Scheldestraat;Vlissingen;;;
1;true;CXX;vlislo;Vlissingen, Sloeweg;Vlissingen;;;
1;true;CXX;vlitro;Vlissingen, Troelstraweg;Vlissingen;;;
1;true;CXX;vliwes;Vlissingen, Westerzicht;Vlissingen;;;
1;true;CXX;vlizkh;Vlissingen, Ziekenhuis;Vlissingen;;;
1;true;CXX;vlizui;Vlissingen, Zuidbeekseweg;Vlissingen;;;
1;true;CXX;vlkehw;Valkenswaard, Eindhovenseweg;Valkenswaard;;;
1;true;CXX;vlkmrd;Valkenswaard, Merendreef;Valkenswaard;;;
1;true;CXX;vlktnd;Valkenswaard, Tienendreef;Valkenswaard;;;
1;true;CXX;vlkwdw;Valkenswaard, Dommelseweg;Valkenswaard;;;
1;true;CXX;vlkwmt;Valkenswaard, Markt;Valkenswaard;;;
1;true;CXX;vlkwnw;Valkenswaard, Nieuwe Waalreseweg;Valkenswaard;;;
1;true;CXX;vlkwvs;Valkenswaard, Valkenierstraat;Valkenswaard;;;
1;true;CXX;vlndbk;Vlierden, De Bikkels;Vlierden;;;
1;true;CXX;vlndvl;Vlierden, De Vliert;Vlierden;;;
1;true;CXX;vlpbee;Velp, Beekhuizenseweg;Velp;;;
1;true;CXX;vlpbes;Velp, Gruttostraat;Velp;;;
1;true;CXX;vlpbie;Velp, Biesdel;Velp;;;
1;true;CXX;vlpbih;Velp, Binckhof;Velp;;;
1;true;CXX;vlpemm;Velp, Emmastraat;Velp;;;
1;true;CXX;vlpgas;Velp, Velp Zuid;Velp;;;
1;true;CXX;vlpghs;Velp, Graaf Gerhardstraat;Velp;;;
1;true;CXX;vlpnor;Velp, Nordlaan;Velp;;;
1;true;CXX;vlpvbr;Velp, Velperbroek;Velp;;;
1;true;CXX;vlpzie;Velp, Ziekenhuis;Velp;;;
1;true;CXX;vlpzwa;Velp, Ziekenhuis/Waterstraat;Velp;;;
1;true;CXX;vnlalb;Venlo, Hakkesstraat;Venlo;;;
1;true;CXX;vnlbst;Venlo, Busstation;Venlo;;;
1;true;CXX;volcla;Vollenhove, Clarenberglaan;Vollenhove;;;
1;true;CXX;volkss;Volkel, Schoolstraat;Volkel;;;
1;true;CXX;volwey;Vollenhove, Weyert;Vollenhove;;;
1;true;CXX;volzwe;Vollenhove, Zwembad;Vollenhove;;;
1;true;CXX;vrodrp;Vrouwenpolder, N57;Vrouwenpolder;;;
1;true;CXX;vsbcen;Velserbroek, Centrum;Velserbroek;;;
1;true;CXX;vsbdmb;Velserbroek, Dammersboog;Velserbroek;;;
1;true;CXX;vsbvbd;Velserbroek, Velserbroeksedreef;Velserbroek;;;
1;true;CXX;vsbzbp;Velserbroek, Zwanebloemplantsoen;Velserbroek;;;
1;true;CXX;vsmgrw;Vessem, Groenewoud;Vessem;;;
1;true;CXX;vsmwil;Vessem, Wilhelminalaan;Vessem;;;
1;true;CXX;vsnvtv;Velsen Noord, Velser Traverse;Velsen Noord;;;
1;true;CXX;vszbks;Velsen Zuid, Beeckestijn;Velsen Zuid;;;
1;true;CXX;vszdwb;Velsen Zuid, Laaglandersluisweg;Velsen Zuid;;;
1;true;CXX;vszpar;Velsen Zuid, Parkweg;Velsen Zuid;;;
1;true;CXX;vszski;Velsen-Zuid, Skiheuvel;Velsen Zuid;;;
1;true;CXX;vszsta;Velsen Zuid, Stationsweg;Velsen Zuid;;;
1;true;CXX;vszzkb;Velsen Zuid, Zijkanaal B;Velsen Zuid;;;
1;true;CXX;vyfztg;Vijfhuizen, Vijfhuizen;Vijfhuizen;;;
1;true;CXX;waahav;Waarde, Havenoordseweg;Waarde;;;
1;true;CXX;waajul;Waarde, Julianastraat;Waarde;;;
1;true;CXX;waaker;Waarde, Kerkweg;Waarde;;;
1;true;CXX;waamau;Waarde, Mauritsstraat;Waarde;;;
1;true;CXX;watdrp;Waterlandkerkje, Dorp;Waterlandkerkje;;;
1;true;CXX;wblbll;Westerblokker, Bramleylaan;Westerblokker;;;
1;true;CXX;wblkol;Westerblokker, Kolenbergstraat;Westerblokker;;;
1;true;CXX;wbokrk;Weebosch, Kerk;Weebosch;;;
1;true;CXX;wcnaal;Wijchen, Aalsburg;Wijchen;;;
1;true;CXX;wcnb25;Wijchen, Bijsterhuizen 25;Wijchen;;;
1;true;CXX;wcncen;Wijchen, Oud-Ravensteinseweg;Wijchen;;;
1;true;CXX;wcnfaz;Wijchen, Buizerdstraat;Wijchen;;;
1;true;CXX;wcnhbg;Wijchen, Homberg;Wijchen;;;
1;true;CXX;wcnind;Wijchen, Industriepark;Wijchen;;;
1;true;CXX;wcnmeo;Wijchen, Meerdreef/Oosterweg;Wijchen;;;
1;true;CXX;wcnmoz;Wijchen, Mozaiek;Wijchen;;;
1;true;CXX;wcnmvc;Wijchen, Europaplein;Wijchen;;;
1;true;CXX;wcnns;Wijchen, Station Wijchen;Wijchen;;;
1;true;CXX;wcnnwg;Wijchen, Nieuweweg;Wijchen;;;
1;true;CXX;wcnppl;Wijchen, Palkerplein;Wijchen;;;
1;true;CXX;wcnrno;Wijchen, Kraaijenberg 83e straat;Wijchen;;;
1;true;CXX;wcnsco;Wijchen, Schoenaker;Wijchen;;;
1;true;CXX;wcnslk;Wijchen, Sluiskamp;Wijchen;;;
1;true;CXX;wcnzui;Wijchen, Zuiderpoort;Wijchen;;;
1;true;CXX;wellcv;Well, Kasteellaan;Well;;;
1;true;CXX;wembea;Wemeldinge, Pr.Beatrixweg;Wemeldinge;;;
1;true;CXX;wembon;Wemeldinge, Bonzijweg;Wemeldinge;;;
1;true;CXX;wemdrp;Wemeldinge, Dorpsplein;Wemeldinge;;;
1;true;CXX;wemjul;Wemeldinge, Julianastraat;Wemeldinge;;;
1;true;CXX;wemspl;Wemeldinge, Spoorlaan;Wemeldinge;;;
1;true;CXX;wesbnw;Westerbeek, Nieuweweg;Westerbeek;;;
1;true;CXX;weurks;Weurt, Kerkstraat;Weurt;;;
1;true;CXX;wgdvia;West-Graftdijk, Viaduct;West-Graftdijk;;;
1;true;CXX;wgnaln;Wageningen, Arboretumlaan;Wageningen;;;
1;true;CXX;wgnbus;Wageningen, Busstation;Wageningen;;;
1;true;CXX;wgndie;Wageningen, Diedenweg;Wageningen;;;
1;true;CXX;wgnwgb;Wageningen, Wageningse Berg;Wageningen;;;
1;true;CXX;whmnhk;Wilhelminadorp, NH Kerk;Wilhelminadorp;;;
1;true;CXX;whmrdw;Wilhelminadorp, Roodewijk;Wilhelminadorp;;;
1;true;CXX;whvdor;Westerhoven, Dorpstraat;Westerhoven;;;
1;true;CXX;whvheu;Westerhoven, Heuvel;Westerhoven;;;
1;true;CXX;whvkem;Westerhoven, Kempervennen;Westerhoven;;;
1;true;CXX;whvpro;Westerhoven, Provincialeweg;Westerhoven;;;
1;true;CXX;winnro;Winssen, Plakstraat;Winssen;;;
1;true;CXX;wisvoo;Wissenkerke, Voorstraat;Wissenkerke;;;
1;true;CXX;wklcam;Nieuwe Niedorp, De Meet;Nieuwe Niedorp;;;
1;true;CXX;wklgmh;Winkel, Bosstraat;Winkel;;;
1;true;CXX;wklmav;Winkel, Wilgenstraat;Winkel;;;
1;true;CXX;wklsdw;Winkel, Scheidersweg;Winkel;;;
1;true;CXX;wklwkm;Winkel, Winkelmade;Winkel;;;
1;true;CXX;wkzboo;Wijk aan Zee, Boothuisplein;Wijk aan Zee;;;
1;true;CXX;wkzhel;Wijk aan Zee, Heliomare;Wijk aan Zee;;;
1;true;CXX;wkzjlw;Wijk aan Zee, Julianaweg;Wijk aan Zee;;;
1;true;CXX;wkzjul;Wijk aan Zee, Julianaplein;Wijk aan Zee;;;
1;true;CXX;wkztww;Wijk aan Zee, Tussenwijkweg;Wijk aan Zee;;;
1;true;CXX;wkzzcf;Wijk aan Zee, Zeecroft;Wijk aan Zee;;;
1;true;CXX;wlbroe;Westerblokker, Roemer;Westerblokker;;;
1;true;CXX;wlfblw;Wolfheze, Balijeweg;Wolfheze;;;
1;true;CXX;wlfns;Wolfheze, Station Wolfheze;Wolfheze;;;
1;true;CXX;wlftsc;Wolfheze, Het Schild;Wolfheze;;;
1;true;CXX;wllocs;Wellerlooi, Catharinastraat;Wellerlooi;;;
1;true;CXX;wlrbhv;Waalre, Bolksheuvel;Waalre;;;
1;true;CXX;wlrean;Waalre, Ansbalduslaan;Waalre;;;
1;true;CXX;wlrebs;Waalre, Bergstraat;Waalre;;;
1;true;CXX;wlrefo;Waalre, De Foes;Waalre;;;
1;true;CXX;wlrehs;Waalre, Heistraat;Waalre;;;
1;true;CXX;wlsbis;'s-Heerenbroek, Bisschopswetering;'s-Heerenbroek;;;
1;true;CXX;wlsnie;Wilsum, Nieuwstad;Wilsum;;;
1;true;CXX;wlswes;Wilsum, Westenbergstraat;Wilsum;;;
1;true;CXX;wlswil;Wilsum, Wilsumersteeg;Wilsum;;;
1;true;CXX;wlsz56;Wilsum, Zwolseweg 56;Wilsum;;;
1;true;CXX;wmhdmw;Warmenhuizen, Debbemeerweg;Warmenhuizen;;;
1;true;CXX;wmhkaw;Warmenhuizen, Kanaalweg;Warmenhuizen;;;
1;true;CXX;wmhmaw;Warmenhuizen, Maasweid;Warmenhuizen;;;
1;true;CXX;wmhosw;Warmenhuizen, Oostwal;Warmenhuizen;;;
1;true;CXX;wmhoud;Warmenhuizen, Oudewal Oost;Warmenhuizen;;;
1;true;CXX;wmhsta;Warmenhuizen, Stationsstraat;Warmenhuizen;;;
1;true;CXX;wmhvyf;Warmenhuizen, Vijfven;Warmenhuizen;;;
1;true;CXX;wmspw;Westmaas, Provincialeweg;Westmaas;;;
1;true;CXX;wmveds;Wormerveer, Edisonstraat;Wormerveer;;;
1;true;CXX;wmvmar;Wormerveer, Marktplein;Wormerveer;;;
1;true;CXX;wmvnba;Wormerveer, Noordse Balk;Wormerveer;;;
1;true;CXX;wmvnoo;Wormerveer, Noorderstraat;Wormerveer;;;
1;true;CXX;wmvns;Wormerveer, Station;Wormerveer;;;
1;true;CXX;wmvsbu;Wormerveer, Schildersbuurt;Wormerveer;;;
1;true;CXX;wmvwes;Wormerveer, Westerstraat;Wormerveer;;;
1;true;CXX;wnmjkw;Wognum, Sportlaan;Wognum;;;
1;true;CXX;wnmkzd;Wognum, Kleine Zomerdijk;Wognum;;;
1;true;CXX;wnmnww;Wognum, Nieuweweg;Wognum;;;
1;true;CXX;wnmraa;Wognum, Raadhuisstraat;Wognum;;;
1;true;CXX;wnmrhp;Wognum, Raadhuisplein;Wognum;;;
1;true;CXX;wnmvkw;Wognum, Verlengde Kerkweg;Wognum;;;
1;true;CXX;wnvhaa;Wanneperveen, 't Haagje;Wanneperveen;;;
1;true;CXX;wolmol;Wolphaartsdijk, Molendijk;Wolphaartsdijk;;;
1;true;CXX;wolnhk;Wolphaartsdijk, Kerk;Wolphaartsdijk;;;
1;true;CXX;wolvwg;Wolphaartsdijk, Veerweg;Wolphaartsdijk;;;
1;true;CXX;wornbw;Wormer, Rotonde Ned. Benedictweg;Wormer;;;
1;true;CXX;worndw;Wormer, Noordweg;Wormer;;;
1;true;CXX;wornie;Wormer, Nieuweweg;Wormer;;;
1;true;CXX;worpr7;Wijdewormer, P+R Wormerland A7;Wijdewormer;;;
1;true;CXX;worrou;Wormer, Rouenweg;Wormer;;;
1;true;CXX;worspa;Wormer, Spatterstraat/Sporthal;Wormer;;;
1;true;CXX;wortal;Wormer, Talingstraat;Wormer;;;
1;true;CXX;wortor;Wormer, Torenerf;Wormer;;;
1;true;CXX;worzan;Wormer, Zandweg;Wormer;;;
1;true;CXX;worznw;Wormerveer, Zaanweg;Wormerveer;;;
1;true;CXX;wrdnws;Wieringerwaard, Nieuwesluis;Wieringerwaard;;;
1;true;CXX;wrdwap;Wieringerwaard, Wapen van Wieringerwaard;Wieringerwaard;;;
1;true;CXX;wrdwaw;Wieringerwaard, Walingsweg;Wieringerwaard;;;
1;true;CXX;wribee;Wetering, Beenderribben;Wetering;;;
1;true;CXX;wrivhw;Baarlo, Veldhuisweg;Baarlo;;;
1;true;CXX;wrlhbw;Waarland, Hogebrugweg;Waarland;;;
1;true;CXX;wrlker;Waarland, Kerkstraat;Waarland;;;
1;true;CXX;wrlslg;Waarland, Slootgaardweg;Waarland;;;
1;true;CXX;wrlstl;Heerhugowaard, Smuigelweg;Heerhugowaard;;;
1;true;CXX;wrlver;Heerhugowaard, Verlaat;Heerhugowaard;;;
1;true;CXX;wrlvlw;Waarland, Veluweweg;Waarland;;;
1;true;CXX;wrtkaz;Weert, Kazernelaan;Weert;;;
1;true;CXX;wrtsns;Weert, Station;Weert;;;
1;true;CXX;wrtzhv;Weert, Ziekenhuis/Vogelsbleek;Weert;;;
1;true;CXX;wrwbri;Wieringerwerf, Brinkweg;Wieringerwerf;;;
1;true;CXX;wrwdte;Wieringerwerf, Badweg;Wieringerwerf;;;
1;true;CXX;wrwios;Wieringerwerf, Ing. Ovingestraat;Wieringerwerf;;;
1;true;CXX;wrwmaa;Wieringerwerf, Ir. Krijnstraat;Wieringerwerf;;;
1;true;CXX;wrwmot;Wieringerwerf, Motel;Wieringerwerf;;;
1;true;CXX;wrwotw;Wieringerwerf, Oosterterp;Wieringerwerf;;;
1;true;CXX;wrwwtw;Wieringerwerf, Westerterpweg;Wieringerwerf;;;
1;true;CXX;wsdber;Westdorpe, Bernhardstraat;Westdorpe;;;
1;true;CXX;wsdgra;Westdorpe, Graaf Jansdijk;Westdorpe;;;
1;true;CXX;wsdkrk;Westdorpe, Kerk;Westdorpe;;;
1;true;CXX;wsdmol;Westdorpe, Molenstraat;Westdorpe;;;
1;true;CXX;wsdvis;Westdorpe, Vissersverkorting;Westdorpe;;;
1;true;CXX;wskbad;Westkapelle, Grindweg;Westkapelle;;;
1;true;CXX;wskdre;Westkapelle, Dreefje;Westkapelle;;;
1;true;CXX;wskdrp;Westkapelle, Dorp;Westkapelle;;;
1;true;CXX;wskgem;Westkapelle, Markt;Westkapelle;;;
1;true;CXX;wskjoo;Westkapelle, Joossesweg;Westkapelle;;;
1;true;CXX;wskkre;Westkapelle, Zorgcentrum De Kreek;Westkapelle;;;
1;true;CXX;wskzui;Westkapelle, Zuidstraat;Westkapelle;;;
1;true;CXX;wslhbw;Westerland, Hollebalgweg;Westerland;;;
1;true;CXX;wslrdk;Westerland, Rode Keet;Westerland;;;
1;true;CXX;wsobrg;West-Souburg, Brug/Station;West-Souburg;;;
1;true;CXX;wspcpl;Weesp, Casparuslaan;Weesp;;;
1;true;CXX;wspdam;Weesp, Dammerweg 6;Weesp;;;
1;true;CXX;wsphou;Weesp, C.J. van Houtenlaan;Weesp;;;
1;true;CXX;wspnhl;Weesp, Nijverheidslaan;Weesp;;;
1;true;CXX;wspns;Weesp, Station;Weesp;;;
1;true;CXX;wssdor;Westenschouwen, Dorp;Westenschouwen;;;
1;true;CXX;wssdui;Westenschouwen, Duinrand;Westenschouwen;;;
1;true;CXX;wstdwl;Willemstad, Boud. Drenkwaartlaan;Willemstad;;;
1;true;CXX;wsthel;Willemstad, Helwijk;Willemstad;;;
1;true;CXX;wstste;Willemstad, Steenpad;Willemstad;;;
1;true;CXX;wtewil;Wintelre, Willibrordusstraat;Wintelre;;;
1;true;CXX;wtvamb;Westervoort, Het Ambacht;Westervoort;;;
1;true;CXX;wtvdlm;Westervoort, Lange Maat;Westervoort;;;
1;true;CXX;wtvdor;Westervoort, Dorpstraat/Hamersetraat;Westervoort;;;
1;true;CXX;wtvgan;Westervoort, Ganzenpoel;Westervoort;;;
1;true;CXX;wtvhlw;Westervoort, Heilweg;Westervoort;;;
1;true;CXX;wtvlgr;Westervoort, Leigraaf;Westervoort;;;
1;true;CXX;wtvsta;Westervoort, Station Westervoort;Westervoort;;;
1;true;CXX;wvhgmh;Wervershoof, Raadhuisplein;Wervershoof;;;
1;true;CXX;wvhkag;Wervershoof, Kagerbos;Wervershoof;;;
1;true;CXX;wvhrkk;Wervershoof, R.K. Kerk;Wervershoof;;;
1;true;CXX;wvhskp;Wervershoof, Simon Koopmanstraat;Wervershoof;;;
1;true;CXX;wwddnu;Westwoud, Dr. Nuyenstraat;Westwoud;;;
1;true;CXX;wwytrw;Wognum, Tramweg;Wognum;;;
1;true;CXX;wwywwy;Wadway, Wadway;Wadway;;;
1;true;CXX;wydnuw;Wijdenes, Noorderuitweg;Wijdenes;;;
1;true;CXX;wydwvw;Wijdenes, Wapen van Wijdenes;Wijdenes;;;
1;true;CXX;wylaza;Wyler, Altes Zollamt;Wyler;;;
1;true;CXX;wylsch;Wyler, Schulweg;Wyler;;;
1;true;CXX;wznkbu;Westzaan, Kerkbuurt;Westzaan;;;
1;true;CXX;wznksg;Westzaan, Kleine Steng;Westzaan;;;
1;true;CXX;wznmdl;Westzaan, Middel;Westzaan;;;
1;true;CXX;wznovt;Westzaan, Overtoom/Zuideinde;Westzaan;;;
1;true;CXX;yerdam;Yerseke, Damstraat;Yerseke;;;
1;true;CXX;yerda;Yerseke, Dam;Yerseke;;;
1;true;CXX;yerlan;Yerseke, Langeville;Yerseke;;;
1;true;CXX;yermar;Yerseke, Marijkelaan;Yerseke;;;
